url,name,external_url,first_image,mall_type,development_status,total_tenants,property_details_json,type_of_property,mall_size_sqm,gla_sqm,retail_outlets,year_built,anchor_tenants,levels,car_parks,annual_footfall,owner_company,developer_company_name,managing_agent,leasing_agent,main_architects,main_consultant,main_contractor,retail_solutions_provider,retail_solutions_provider_service_provider_footfall_retail_analytics_technology_others,location_json,latitude,longitude,address,tenants_json,scraping_response_time,scraped_at,google_maps_url
https://www.mecsr.org/directory-shopping-centres/01-burda,01 Burda,https://www.01burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 163107, ""gla_sqm"": 55127, ""retail_outlets"": ""116"", ""year_built"": ""2019 Nov"", ""anchor_tenants"": ""Beymen, Vakko, Boyner, Migros, LCW""}",Community Centre,163107,55127,116,2019 Nov,"Beymen, Vakko, Boyner, Migros, LCW",,,,,,,,,,,,,,,,,"[{""name"": ""Beymen"", ""category"": ""other""}, {""name"": ""Vakko"", ""category"": ""other""}, {""name"": ""Boyner"", ""category"": ""other""}, {""name"": ""Migros"", ""category"": ""other""}, {""name"": ""LCW"", ""category"": ""other""}]",1.9948663711547852,2025-09-13T13:50:35.010169,https://www.google.com/maps/place/?q=place_id:ChIJD8O0AwqPKBURyvFenjIWu0o
https://www.mecsr.org/directory-shopping-centres/06-mall,06 Mall,https://www.zero-6.ae/,https://ik.imagekit.io/mecsrweb/images/photos/main/f58af4357335cfe63027a0eac29fcd4e.jpg,,Existing Mall,3,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 36840, ""gla_sqm"": 16000, ""levels"": 3, ""car_parks"": ""50"", ""retail_outlets"": ""498"", ""year_built"": ""2018"", ""anchor_tenants"": ""Cinema, Spinneys, Fitness First & Funblock"", ""owner_company"": ""Alef Group LLC"", ""developer_company_name"": ""Alef Group LLC"", ""managing_agent"": ""Alef Group LLC"", ""leasing_agent"": ""Alef Group LLC"", ""main_architects"": ""Schwitzke & Partner"", ""main_consultant"": ""WSP Middle East"", ""main_contractor"": ""Omis Contracting LLC""}",Regional Centre,36840,16000,498,2018,"Cinema, Spinneys, Fitness First & Funblock",3,50,,Alef Group LLC,Alef Group LLC,Alef Group LLC,Alef Group LLC,Schwitzke & Partner,WSP Middle East,Omis Contracting LLC,,,"{""latitude"": 25.2899867, ""longitude"": 55.4974664, ""address"": ""\u0634\u0627\u0631\u0639 \u0627\u0644\u062c\u0627\u0645\u0639\u0629 - Al Juraina - Sharjah - United Arab EmiratesView On Larger Map""}",25.2899867,55.4974664,شارع الجامعة - Al Juraina - Sharjah - United Arab EmiratesView On Larger Map,"[{""name"": ""Cinema"", ""category"": ""other""}, {""name"": ""Spinneys"", ""category"": ""other""}, {""name"": ""Fitness First & Funblock"", ""category"": ""sports""}]",2.0471789836883545,2025-09-13T13:50:33.473480,https://www.google.com/maps/place/?q=place_id:ChIJK7ARyrX19T4RU74ktwYp9Rw
https://www.mecsr.org/directory-shopping-centres/10-burda,10 Burda,https://www.10burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 120000, ""gla_sqm"": 41999, ""retail_outlets"": ""135"", ""year_built"": ""2018"", ""anchor_tenants"": ""DECATHLON, MediaMarkt, Boyner, Migros, LC Waikiki"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,120000,41999,135,2018,"DECATHLON, MediaMarkt, Boyner, Migros, LC Waikiki",,,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""DECATHLON"", ""category"": ""other""}, {""name"": ""MediaMarkt"", ""category"": ""other""}, {""name"": ""Boyner"", ""category"": ""other""}, {""name"": ""Migros"", ""category"": ""other""}, {""name"": ""LC Waikiki"", ""category"": ""other""}]",1.9950311183929443,2025-09-13T13:50:33.374765,https://www.google.com/maps/place/?q=place_id:ChIJ-WZf6FBmXj4R9PLYJeQoXXM
https://www.mecsr.org/directory-shopping-centres/120-al-jufnain,120 - Al Jufnain,https://www.bayaninvestment.com,https://ik.imagekit.io/mecsrweb/images/photos/main/a4cb76a6a36099ce491fc6447289a4ea.jpg,,Existing Mall,2,"{""type_of_property"": ""Metro/Airport/Major Transport Hubs"", ""mall_size_sqm"": 1000, ""gla_sqm"": 824, ""levels"": 1, ""car_parks"": ""30"", ""retail_outlets"": ""12"", ""year_built"": ""2021"", ""anchor_tenants"": ""KFC, Bastah Majan as Drive Thrus"", ""owner_company"": ""Bayan Investment House LLC"", ""developer_company_name"": ""Bayan Investment House LLC"", ""managing_agent"": ""Asawer Real Estate"", ""leasing_agent"": ""Asawer Real Estate"", ""main_architects"": ""Architecture City"", ""main_contractor"": ""Rawabi Bousher"", ""retail_solutions_provider_service_provider_footfall_retail_analytics_technology_others"": ""Bayan Investment House LLC"", ""retail_solutions_provider"": ""- Service Provider (Footfall / Retail Analytics / Technology / Others)""}",Metro/Airport/Major Transport Hubs,1000,824,12,2021,"KFC, Bastah Majan as Drive Thrus",1,30,,Bayan Investment House LLC,Bayan Investment House LLC,Asawer Real Estate,Asawer Real Estate,Architecture City,,Rawabi Bousher,- Service Provider (Footfall / Retail Analytics / Technology / Others),Bayan Investment House LLC,"{""latitude"": 23.5202316, ""longitude"": 58.1978353, ""address"": ""Al Jafnayn, Muscat Governorate OmanView On Larger Map""}",23.5202316,58.1978353,"Al Jafnayn, Muscat Governorate OmanView On Larger Map","[{""name"": ""KFC"", ""category"": ""food""}, {""name"": ""Bastah Majan as Drive Thrus"", ""category"": ""other""}]",1.6116878986358643,2025-09-13T13:50:38.131530,https://www.google.com/maps/place/?q=place_id:ChIJL1ylscL_kT4R7NslmFVR7Oc
https://www.mecsr.org/directory-shopping-centres/1364-diplomatic-quarter-riyadh,"1364, Diplomatic Quarter, Riyadh",https://www.unified.com.sa,https://ik.imagekit.io/mecsrweb/images/photos/display/09dc27a8c4ef1a64a4c22ae299519a4a.jpg,,Existing Mall,4,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 38282, ""gla_sqm"": 33177, ""levels"": 2, ""car_parks"": ""1264"", ""retail_outlets"": ""37"", ""year_built"": ""2023"", ""anchor_tenants"": ""Muvi Cinema, Brass Monkey, Akira Back, Offices"", ""owner_company"": ""Unified Real Estate Development"", ""developer_company_name"": ""Unified Real Estate Development"", ""managing_agent"": ""UAPM - Unified Asset & Property Management"", ""leasing_agent"": ""UAPM - Unified Asset & Property Management""}",Regional Centre,38282,33177,37,2023,"Muvi Cinema, Brass Monkey, Akira Back, Offices",2,1264,,Unified Real Estate Development,Unified Real Estate Development,UAPM - Unified Asset & Property Management,UAPM - Unified Asset & Property Management,,,,,,"{""latitude"": 24.6869655, ""longitude"": 46.6304029, ""address"": ""3776 Amr Aldamri St, 8149, Al Safarat, Riyadh 12512, Saudi ArabiaView On Larger Map""}",24.6869655,46.6304029,"3776 Amr Aldamri St, 8149, Al Safarat, Riyadh 12512, Saudi ArabiaView On Larger Map","[{""name"": ""Muvi Cinema"", ""category"": ""other""}, {""name"": ""Brass Monkey"", ""category"": ""other""}, {""name"": ""Akira Back"", ""category"": ""other""}, {""name"": ""Offices"", ""category"": ""other""}]",2.695831775665283,2025-09-13T13:50:39.341951,https://www.google.com/maps/place/?q=place_id:ChIJY30FGjodLz4RP7CNutNiJwk
https://www.mecsr.org/directory-shopping-centres/14-burda,14 Burda,https://www.14burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,4,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 36000, ""gla_sqm"": 33932, ""retail_outlets"": ""106"", ""year_built"": ""2025 Nov"", ""anchor_tenants"": ""LCWaikiki, Adidas,Gratis, Migros"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,36000,33932,106,2025 Nov,"LCWaikiki, Adidas,Gratis, Migros",,,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""LCWaikiki"", ""category"": ""other""}, {""name"": ""Adidas"", ""category"": ""sports""}, {""name"": ""Gratis"", ""category"": ""other""}, {""name"": ""Migros"", ""category"": ""other""}]",1.8082549571990967,2025-09-13T13:50:41.624867,https://www.google.com/maps/place/?q=place_id:ChIJw1_oKhc5nUARdCttZXPwGGE
https://www.mecsr.org/directory-shopping-centres/17-burda,17 Burda,https://www.17burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 121000, ""gla_sqm"": 34905, ""car_parks"": ""1000"", ""retail_outlets"": ""111"", ""year_built"": ""2015"", ""anchor_tenants"": ""H&M, Boyner, LCW, Teknosa, Koton"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,121000,34905,111,2015,"H&M, Boyner, LCW, Teknosa, Koton",,1000,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""Boyner"", ""category"": ""other""}, {""name"": ""LCW"", ""category"": ""other""}, {""name"": ""Teknosa"", ""category"": ""other""}, {""name"": ""Koton"", ""category"": ""other""}]",1.8314719200134277,2025-09-13T13:50:43.096269,https://www.google.com/maps/place/?q=place_id:ChIJ-WZf6FBmXj4R9PLYJeQoXXM
https://www.mecsr.org/directory-shopping-centres/28-mall,28 Mall,https://www.pashaconstruction.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/0fa268a4f10439897715c0d47abb46d4.jpg,,Existing Mall,5,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 65700, ""gla_sqm"": 50000, ""levels"": 3, ""retail_outlets"": ""50"", ""year_built"": ""2012"", ""anchor_tenants"": ""Cinema Plus, Music Gallery, Sel Home, Zara, Mango"", ""owner_company"": ""Pasha Holding LLC"", ""managing_agent"": ""PASHA Construction"", ""leasing_agent"": ""PASHA Construction"", ""main_contractor"": ""Northwest Construction""}",Regional Centre,65700,50000,50,2012,"Cinema Plus, Music Gallery, Sel Home, Zara, Mango",3,,,Pasha Holding LLC,,PASHA Construction,PASHA Construction,,,Northwest Construction,,,"{""latitude"": 40.3790787, ""longitude"": 49.8467656, ""address"": ""1014, Azadlig avenu 15a/4 Baku AZ, Bak\u0131 - AzerbaijanView On Larger Map""}",40.3790787,49.8467656,"1014, Azadlig avenu 15a/4 Baku AZ, Bakı - AzerbaijanView On Larger Map","[{""name"": ""Cinema Plus"", ""category"": ""other""}, {""name"": ""Music Gallery"", ""category"": ""other""}, {""name"": ""Sel Home"", ""category"": ""other""}, {""name"": ""Zara"", ""category"": ""fashion""}, {""name"": ""Mango"", ""category"": ""fashion""}]",1.7220368385314941,2025-09-13T13:50:45.426216,https://www.google.com/maps/place/?q=place_id:ChIJL0BroKd9MEAREWHDnvd8idg
https://www.mecsr.org/directory-shopping-centres/360-kuwait,360 Kuwait,https://www.tamdeen.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/ea578fefbbd012f07c6b5e7bccf5c4e2.jpg,,Existing Mall,14,"{""type_of_property"": ""Super Regional Centre"", ""mall_size_sqm"": 422000, ""gla_sqm"": 130000, ""levels"": 8, ""car_parks"": ""4,400"", ""retail_outlets"": ""260"", ""year_built"": ""2009 Jul, 2020 Q1 (Exp)"", ""anchor_tenants"": ""Bloomingdale's, Cartier, Prada, Gucci, Bottega Veneta, Burberry, Miu Miu,Omega, Marks & Spencer,  Toys R Us, Cinescape Cinemas, Carrefour, Infunity, IKEA"", ""owner_company"": ""Tamdeen Group"", ""developer_company_name"": ""Tamdeen Group"", ""managing_agent"": ""Tamdeen Mall Management  K.S.C.C"", ""leasing_agent"": ""Tamdeen Group"", ""main_architects"": ""Callison RTKL, USA"", ""main_consultant"": ""Sq.Ft Consultants, Dubai"", ""main_contractor"": ""Ahmadiah Contracting & Trading""}",Super Regional Centre,422000,130000,260,"2009 Jul, 2020 Q1 (Exp)","Bloomingdale's, Cartier, Prada, Gucci, Bottega Veneta, Burberry, Miu Miu,Omega, Marks & Spencer,  Toys R Us, Cinescape Cinemas, Carrefour, Infunity, IKEA",8,"4,400",,Tamdeen Group,Tamdeen Group,Tamdeen Mall Management  K.S.C.C,Tamdeen Group,"Callison RTKL, USA","Sq.Ft Consultants, Dubai",Ahmadiah Contracting & Trading,,,"{""latitude"": 29.2660313, ""longitude"": 47.8625634, ""address"": ""Intersection Of The King Faisal Highway And 6Th Ring Road KuwaitView On Larger Map""}",29.2660313,47.8625634,Intersection Of The King Faisal Highway And 6Th Ring Road KuwaitView On Larger Map,"[{""name"": ""Bloomingdale's"", ""category"": ""other""}, {""name"": ""Cartier"", ""category"": ""other""}, {""name"": ""Prada"", ""category"": ""other""}, {""name"": ""Gucci"", ""category"": ""other""}, {""name"": ""Bottega Veneta"", ""category"": ""other""}, {""name"": ""Burberry"", ""category"": ""other""}, {""name"": ""Miu Miu"", ""category"": ""other""}, {""name"": ""Omega"", ""category"": ""other""}, {""name"": ""Marks & Spencer"", ""category"": ""other""}, {""name"": ""Toys R Us"", ""category"": ""other""}, {""name"": ""Cinescape Cinemas"", ""category"": ""other""}, {""name"": ""Carrefour"", ""category"": ""hypermarket""}, {""name"": ""Infunity"", ""category"": ""other""}, {""name"": ""IKEA"", ""category"": ""other""}]",1.822206974029541,2025-09-13T13:50:46.788006,https://www.google.com/maps/place/?q=place_id:ChIJ9RoaLk-Zzz8Rmi1jy9Kmdk0
https://www.mecsr.org/directory-shopping-centres/39-burda,39 Burda,https://www.39burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 42000, ""gla_sqm"": 27854, ""retail_outlets"": ""90"", ""year_built"": ""2018 Apr"", ""anchor_tenants"": ""LCWaikiki, Defacto, Koton, Teknosa, Flo"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,42000,27854,90,2018 Apr,"LCWaikiki, Defacto, Koton, Teknosa, Flo",,,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""LCWaikiki"", ""category"": ""other""}, {""name"": ""Defacto"", ""category"": ""other""}, {""name"": ""Koton"", ""category"": ""other""}, {""name"": ""Teknosa"", ""category"": ""other""}, {""name"": ""Flo"", ""category"": ""other""}]",1.77061128616333,2025-09-13T13:50:49.642441,
https://www.mecsr.org/directory-shopping-centres/41-burda,41 Burda,https://www.41burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 60996, ""gla_sqm"": 58062, ""retail_outlets"": ""160"", ""year_built"": ""2016"", ""anchor_tenants"": ""Boyner, H&M, LCW, Migros, Media Markt"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,60996,58062,160,2016,"Boyner, H&M, LCW, Migros, Media Markt",,,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""Boyner"", ""category"": ""other""}, {""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""LCW"", ""category"": ""other""}, {""name"": ""Migros"", ""category"": ""other""}, {""name"": ""Media Markt"", ""category"": ""other""}]",3.09397029876709,2025-09-13T13:50:57.626982,https://www.google.com/maps/place/?q=place_id:ChIJ997r-2NFyxQRVOUDi94N41w
https://www.mecsr.org/directory-shopping-centres/67-burda,67 Burda,https://www.esas67burda.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/03e73cc735878b955cd664f048126108.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 55000, ""gla_sqm"": 21842, ""retail_outlets"": ""75"", ""year_built"": ""2009 Mar"", ""anchor_tenants"": ""Teknosa, Migros, LCW, Vatan Bilgisayar, Evidea"", ""owner_company"": ""Esas Gayrimenkul""}",Community Centre,55000,21842,75,2009 Mar,"Teknosa, Migros, LCW, Vatan Bilgisayar, Evidea",,,,Esas Gayrimenkul,,,,,,,,,,,,,"[{""name"": ""Teknosa"", ""category"": ""other""}, {""name"": ""Migros"", ""category"": ""other""}, {""name"": ""LCW"", ""category"": ""other""}, {""name"": ""Vatan Bilgisayar"", ""category"": ""other""}, {""name"": ""Evidea"", ""category"": ""other""}]",1.676543951034546,2025-09-13T13:50:54.886570,https://www.google.com/maps/place/?q=place_id:ChIJYyejk358nEARyIUaG6q5TWY
https://www.mecsr.org/directory-shopping-centres/abc-achrafieh,Abc Achrafieh,https://www.abc.com.lb,https://ik.imagekit.io/mecsrweb/images/photos/main/fd475ee05f0ec760f305463f874e0b11.jpg,,Existing Mall,6,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 127000, ""gla_sqm"": 41999, ""levels"": 8, ""car_parks"": ""1500"", ""retail_outlets"": ""170"", ""year_built"": ""2003"", ""anchor_tenants"": ""ABC Department Store, Aizone, H&M, Grand Cinemas, Zara, Victoria's Secret"", ""owner_company"": ""ABC SAL"", ""managing_agent"": ""ABC SAL"", ""leasing_agent"": ""ABC SAL"", ""main_architects"": ""BDP"", ""main_contractor"": ""MAN""}",Regional Centre,127000,41999,170,2003,"ABC Department Store, Aizone, H&M, Grand Cinemas, Zara, Victoria's Secret",8,1500,,ABC SAL,,ABC SAL,ABC SAL,BDP,,MAN,,,"{""latitude"": 33.8886451, ""longitude"": 35.520116, ""address"": ""Achrafieh, - Beirut - LebanonView On Larger Map""}",33.8886451,35.520116,"Achrafieh, - Beirut - LebanonView On Larger Map","[{""name"": ""ABC Department Store"", ""category"": ""other""}, {""name"": ""Aizone"", ""category"": ""other""}, {""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""Grand Cinemas"", ""category"": ""other""}, {""name"": ""Zara"", ""category"": ""fashion""}, {""name"": ""Victoria's Secret"", ""category"": ""other""}]",1.9517138004302979,2025-09-13T13:50:56.368833,https://www.google.com/maps/place/?q=place_id:ChIJ2wtYQAAXHxURp8t5gd7Ehpk
https://www.mecsr.org/directory-shopping-centres/abc-dbayeh,Abc Dbayeh,https://www.abc.com.lb,https://ik.imagekit.io/mecsrweb/images/photos/main/80dbd5191cbd7934e4770941231e83ef.jpg,,Existing Mall,6,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 44274, ""gla_sqm"": 24095, ""levels"": 6, ""car_parks"": ""1220"", ""retail_outlets"": ""205"", ""year_built"": ""1979"", ""anchor_tenants"": ""Aizone, H&M, Virgin Megastore, Grand Cinemas, Aerosoles, Bugatti"", ""owner_company"": ""ABC SAL"", ""managing_agent"": ""ABC SAL"", ""leasing_agent"": ""ABC SAL"", ""main_architects"": ""Dolly Breidy"", ""main_consultant"": ""A-Consult"", ""main_contractor"": ""Mouawad-Edde & Magma""}",Community Centre,44274,24095,205,1979,"Aizone, H&M, Virgin Megastore, Grand Cinemas, Aerosoles, Bugatti",6,1220,,ABC SAL,,ABC SAL,ABC SAL,Dolly Breidy,A-Consult,Mouawad-Edde & Magma,,,"{""latitude"": 33.9267956, ""longitude"": 35.5879059, ""address"": ""Dbayeh Highway - Beirut - LebanonView On Larger Map""}",33.9267956,35.5879059,Dbayeh Highway - Beirut - LebanonView On Larger Map,"[{""name"": ""Aizone"", ""category"": ""other""}, {""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""Virgin Megastore"", ""category"": ""other""}, {""name"": ""Grand Cinemas"", ""category"": ""other""}, {""name"": ""Aerosoles"", ""category"": ""other""}, {""name"": ""Bugatti"", ""category"": ""other""}]",1.675295114517212,2025-09-13T13:51:00.976724,https://www.google.com/maps/place/?q=place_id:ChIJxZVGC0g-HxURM-g_bKSXex0
https://www.mecsr.org/directory-shopping-centres/abc-verdun,Abc Verdun,https://www.abc.com.lb,https://ik.imagekit.io/mecsrweb/images/photos/main/8659b35643097d9b6faee57c3819cd81.jpg,,Existing Mall,7,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 150000, ""gla_sqm"": 50000, ""levels"": 11, ""car_parks"": ""1700"", ""retail_outlets"": ""200"", ""year_built"": ""2017"", ""anchor_tenants"": ""ABC Department Store, Grand Cinemas, Aizone, Bershka, Zara, Adidas, Aldolb"", ""owner_company"": ""Verdun Mall SAL"", ""managing_agent"": ""ABC SAL"", ""leasing_agent"": ""ABC SAL"", ""main_architects"": ""Callison"", ""main_consultant"": ""Khatib & Alami"", ""main_contractor"": ""MAN""}",Regional Centre,150000,50000,200,2017,"ABC Department Store, Grand Cinemas, Aizone, Bershka, Zara, Adidas, Aldolb",11,1700,,Verdun Mall SAL,,ABC SAL,ABC SAL,Callison,Khatib & Alami,MAN,,,"{""latitude"": 33.8842794, ""longitude"": 35.4845502, ""address"": ""Verdun, - Beirut -  LebanonView On Larger Map""}",33.8842794,35.4845502,"Verdun, - Beirut -  LebanonView On Larger Map","[{""name"": ""ABC Department Store"", ""category"": ""other""}, {""name"": ""Grand Cinemas"", ""category"": ""other""}, {""name"": ""Aizone"", ""category"": ""other""}, {""name"": ""Bershka"", ""category"": ""fashion""}, {""name"": ""Zara"", ""category"": ""fashion""}, {""name"": ""Adidas"", ""category"": ""sports""}, {""name"": ""Aldolb"", ""category"": ""fashion""}]",1.6793570518493652,2025-09-13T13:51:02.530713,https://www.google.com/maps/place/?q=place_id:ChIJ6V3H3zMXHxURdGPTb_SXZ0c
https://www.mecsr.org/directory-shopping-centres/abdali-mall,Abdali Mall,https://www.abdalimall.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/8659b35643097d9b6faee57c3819cd81.jpg,,Existing Mall,8,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 227000, ""gla_sqm"": 63193, ""levels"": 10, ""car_parks"": ""2400"", ""retail_outlets"": ""163"", ""year_built"": ""2016 Apr"", ""anchor_tenants"": ""Bershka, H&M, Massimo Dutti, Prime Cinemas, C-Town, 442 Football Park, Black Skillet, Matalan"", ""owner_company"": ""Abdali Mall Company"", ""developer_company_name"": ""United Real Estate - Jordan"", ""main_architects"": ""Laceco International"", ""main_consultant"": ""Arabtech Jardaneh"", ""main_contractor"": ""Habash Der"", ""retail_solutions_provider_service_provider_footfall_retail_analytics_technology_others"": ""Gensler"", ""retail_solutions_provider"": ""- Service Provider (Footfall / Retail Analytics / Technology / Others)""}",Regional Centre,227000,63193,163,2016 Apr,"Bershka, H&M, Massimo Dutti, Prime Cinemas, C-Town, 442 Football Park, Black Skillet, Matalan",10,2400,,Abdali Mall Company,United Real Estate - Jordan,,,Laceco International,Arabtech Jardaneh,Habash Der,- Service Provider (Footfall / Retail Analytics / Technology / Others),Gensler,"{""latitude"": 31.96382169999999, ""longitude"": 35.9084135, ""address"": ""Istithmar St. -  Amman - JordanView On Larger Map""}",31.96382169999999,35.9084135,Istithmar St. -  Amman - JordanView On Larger Map,"[{""name"": ""Bershka"", ""category"": ""fashion""}, {""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""Massimo Dutti"", ""category"": ""fashion""}, {""name"": ""Prime Cinemas"", ""category"": ""other""}, {""name"": ""C-Town"", ""category"": ""other""}, {""name"": ""442 Football Park"", ""category"": ""other""}, {""name"": ""Black Skillet"", ""category"": ""other""}, {""name"": ""Matalan"", ""category"": ""department_store""}]",2.2906198501586914,2025-09-13T13:51:03.661963,https://www.google.com/maps/place/?q=place_id:ChIJc1kSdHGgHBURRPGmNOPfU2g
https://www.mecsr.org/directory-shopping-centres/abou-hulifa-food-court,Abou Hulifa Food Court,https://retailcongressmena.com/,https://ik.imagekit.io/mecsrweb/images/photos/main/35e0f271e6a4bef3f424fade65c5c8d3.jpg,,Existing Mall,6,"{""type_of_property"": ""Convenience Centre"", ""gla_sqm"": 2094, ""levels"": 2, ""car_parks"": ""41"", ""retail_outlets"": ""13"", ""year_built"": ""2002"", ""anchor_tenants"": ""Kababji,Burger King,Taco Bell, Pizza Hut, Dawat, Applebees"", ""owner_company"": ""Al Tijaria Company"", ""developer_company_name"": ""Al Tijaria Company"", ""managing_agent"": ""Al Tijaria Company"", ""leasing_agent"": ""Al Tijaria Company""}",Convenience Centre,,2094,13,2002,"Kababji,Burger King,Taco Bell, Pizza Hut, Dawat, Applebees",2,41,,Al Tijaria Company,Al Tijaria Company,Al Tijaria Company,Al Tijaria Company,,,,,,"{""latitude"": 29.1496559, ""longitude"": 48.1191986, ""address"": ""- Mahboula  - KuwaitView On Larger Map""}",29.1496559,48.1191986,- Mahboula  - KuwaitView On Larger Map,"[{""name"": ""Kababji"", ""category"": ""other""}, {""name"": ""Burger King"", ""category"": ""food""}, {""name"": ""Taco Bell"", ""category"": ""other""}, {""name"": ""Pizza Hut"", ""category"": ""food""}, {""name"": ""Dawat"", ""category"": ""other""}, {""name"": ""Applebees"", ""category"": ""other""}]",3.007050037384033,2025-09-13T13:51:08.949134,https://www.google.com/maps/place/?q=place_id:ChIJ-WZf6FBmXj4R9PLYJeQoXXM
